"CODIGO_MACRO","NOME_MACRO","CODIGO_UF","UF","NOME_UF","CODIGO_MESO","NOME_MESO","CODIGO_MICRO","NOME_MICRO","COD_MUN_TSE","COD_MUN_IBGE","NOME_MUNICIPIO"
"02","NORDESTE","29","BA","BAHIA","02","VALE SÃO-FRANCISCANO DA BAHIA","005","PAULO AFONSO","33030","2900207","ABARÉ"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","023","SEABRA","33014","2900108","ABAÍRA"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","017","ALAGOINHAS","33057","2900306","ACAJUTIBA"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","015","RIBEIRA DO POMBAL","33065","2900355","ADUSTINA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","024","JEQUIÉ","33111","2900603","AIQUARA"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","017","ALAGOINHAS","33138","2900702","ALAGOINHAS"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","032","PORTO SEGURO","33154","2900801","ALCOBAÇA"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","33170","2900900","ALMADINA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","024","JEQUIÉ","33197","2901007","AMARGOSA"
"02","NORDESTE","29","BA","BAHIA","05","METROPOLITANA DE SALVADOR","019","CATU","33219","2901106","AMÉLIA RODRIGUES"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","009","IRECÊ","30716","2901155","AMÉRICA DOURADA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","028","VITÓRIA DA CONQUISTA","33235","2901205","ANAGÉ"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","023","SEABRA","33251","2901304","ANDARAÍ"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","008","SENHOR DO BONFIM","33260","2901353","ANDORINHA"
"02","NORDESTE","29","BA","BAHIA","01","EXTREMO OESTE BAIANO","002","COTEGIPE","33278","2901403","ANGICAL"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","012","FEIRA DE SANTANA","33294","2901502","ANGUERA"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","015","RIBEIRA DO POMBAL","33316","2901601","ANTAS"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","012","FEIRA DE SANTANA","33332","2901700","ANTÔNIO CARDOSO"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","008","SENHOR DO BONFIM","33359","2901809","ANTÔNIO GONÇALVES"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","017","ALAGOINHAS","33375","2901908","APORÁ"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","024","JEQUIÉ","33405","2901957","APUAREMA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","027","BRUMADO","33391","2902005","ARACATU"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","016","SERRINHA","33413","2902104","ARACI"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","017","ALAGOINHAS","33430","2902203","ARAMARI"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","30732","2902252","ARATACA"
"02","NORDESTE","29","BA","BAHIA","05","METROPOLITANA DE SALVADOR","020","SANTO ANTÔNIO DE JESUS","33456","2902302","ARATUÍPE"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","017","ALAGOINHAS","33383","2902054","ARAÇÁS"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","33472","2902401","AURELINO LEAL"
"02","NORDESTE","29","BA","BAHIA","01","EXTREMO OESTE BAIANO","001","BARREIRAS","33499","2902500","BAIANÓPOLIS"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","011","ITABERABA","33510","2902609","BAIXA GRANDE"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","015","RIBEIRA DO POMBAL","33529","2902658","BANZAÊ"
"02","NORDESTE","29","BA","BAHIA","02","VALE SÃO-FRANCISCANO DA BAHIA","006","BARRA","33537","2902708","BARRA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","023","SEABRA","33553","2902807","BARRA DA ESTIVA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","028","VITÓRIA DA CONQUISTA","33570","2902906","BARRA DO CHOÇA"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","009","IRECÊ","33596","2903003","BARRA DO MENDES"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","33618","2903102","BARRA DO ROCHA"
"02","NORDESTE","29","BA","BAHIA","01","EXTREMO OESTE BAIANO","001","BARREIRAS","33634","2903201","BARREIRAS"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","009","IRECÊ","30759","2903235","BARRO ALTO"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","33650","2903300","BARRO PRETO"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","016","SERRINHA","30775","2903276","BARROCAS"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","33677","2903409","BELMONTE"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","028","VITÓRIA DA CONQUISTA","33693","2903508","BELO CAMPO"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","016","SERRINHA","33715","2903607","BIRITINGA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","028","VITÓRIA DA CONQUISTA","33731","2903706","BOA NOVA"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","011","ITABERABA","33758","2903805","BOA VISTA DO TUPIM"
"02","NORDESTE","29","BA","BAHIA","02","VALE SÃO-FRANCISCANO DA BAHIA","007","BOM JESUS DA LAPA","33774","2903904","BOM JESUS DA LAPA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","028","VITÓRIA DA CONQUISTA","33782","2903953","BOM JESUS DA SERRA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","023","SEABRA","33790","2904001","BONINAL"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","023","SEABRA","33804","2904050","BONITO"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","022","BOQUIRA","33812","2904100","BOQUIRA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","022","BOQUIRA","33839","2904209","BOTUPORÃ"
"02","NORDESTE","29","BA","BAHIA","01","EXTREMO OESTE BAIANO","002","COTEGIPE","33871","2904407","BREJOLÂNDIA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","024","JEQUIÉ","33855","2904308","BREJÕES"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","022","BOQUIRA","33898","2904506","BROTAS DE MACAÚBAS"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","027","BRUMADO","33910","2904605","BRUMADO"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","33936","2904704","BUERAREMA"
"02","NORDESTE","29","BA","BAHIA","02","VALE SÃO-FRANCISCANO DA BAHIA","006","BARRA","30791","2904753","BURITIRAMA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","028","VITÓRIA DA CONQUISTA","33952","2904803","CAATIBA"
"02","NORDESTE","29","BA","BAHIA","05","METROPOLITANA DE SALVADOR","020","SANTO ANTÔNIO DE JESUS","33960","2904852","CABACEIRAS DO PARAGUAÇU"
"02","NORDESTE","29","BA","BAHIA","05","METROPOLITANA DE SALVADOR","020","SANTO ANTÔNIO DE JESUS","33979","2904902","CACHOEIRA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","026","GUANAMBI","33995","2905008","CACULÉ"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","010","JACOBINA","34010","2905107","CAEM"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","028","VITÓRIA DA CONQUISTA","34029","2905156","CAETANOS"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","026","GUANAMBI","34037","2905206","CAETITÉ"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","009","IRECÊ","34053","2905305","CAFARNAUM"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","030","VALENÇA","34070","2905404","CAIRU"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","010","JACOBINA","34096","2905503","CALDEIRÃO GRANDE"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","34118","2905602","CAMACÃ"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","030","VALENÇA","34150","2905800","CAMAMU"
"02","NORDESTE","29","BA","BAHIA","05","METROPOLITANA DE SALVADOR","021","SALVADOR","34134","2905701","CAMAÇARI"
"02","NORDESTE","29","BA","BAHIA","02","VALE SÃO-FRANCISCANO DA BAHIA","004","JUAZEIRO","34177","2905909","CAMPO ALEGRE DE LOURDES"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","008","SENHOR DO BONFIM","34193","2906006","CAMPO FORMOSO"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","009","IRECÊ","34231","2906204","CANARANA"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","34258","2906303","CANAVIEIRAS"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","016","SERRINHA","34274","2906402","CANDEAL"
"02","NORDESTE","29","BA","BAHIA","05","METROPOLITANA DE SALVADOR","021","SALVADOR","34290","2906501","CANDEIAS"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","026","GUANAMBI","34312","2906600","CANDIBA"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","014","EUCLIDES DA CUNHA","34355","2906808","CANSANÇÃO"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","014","EUCLIDES DA CUNHA","30856","2906824","CANUDOS"
"02","NORDESTE","29","BA","BAHIA","01","EXTREMO OESTE BAIANO","003","SANTA MARIA DA VITÓRIA","34215","2906105","CANÁPOLIS"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","016","SERRINHA","30813","2906857","CAPELA DO ALTO ALEGRE"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","010","JACOBINA","30830","2906873","CAPIM GROSSO"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","032","PORTO SEGURO","34371","2906907","CARAVELAS"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","027","BRUMADO","34363","2906899","CARAÍBAS"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","018","ENTRE RIOS","34398","2907004","CARDEAL DA SILVA"
"02","NORDESTE","29","BA","BAHIA","02","VALE SÃO-FRANCISCANO DA BAHIA","007","BOM JESUS DA LAPA","34410","2907103","CARINHANHA"
"02","NORDESTE","29","BA","BAHIA","02","VALE SÃO-FRANCISCANO DA BAHIA","004","JUAZEIRO","34436","2907202","CASA NOVA"
"02","NORDESTE","29","BA","BAHIA","05","METROPOLITANA DE SALVADOR","020","SANTO ANTÔNIO DE JESUS","34452","2907301","CASTRO ALVES"
"02","NORDESTE","29","BA","BAHIA","01","EXTREMO OESTE BAIANO","001","BARREIRAS","34479","2907400","CATOLÂNDIA"
"02","NORDESTE","29","BA","BAHIA","05","METROPOLITANA DE SALVADOR","019","CATU","34495","2907509","CATU"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","022","BOQUIRA","34509","2907558","CATURAMA"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","009","IRECÊ","34517","2907608","CENTRAL"
"02","NORDESTE","29","BA","BAHIA","02","VALE SÃO-FRANCISCANO DA BAHIA","005","PAULO AFONSO","34533","2907707","CHORROCHÓ"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","015","RIBEIRA DO POMBAL","34576","2907905","CIPÓ"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","34592","2908002","COARACI"
"02","NORDESTE","29","BA","BAHIA","01","EXTREMO OESTE BAIANO","003","SANTA MARIA DA VITÓRIA","34614","2908101","COCOS"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","012","FEIRA DE SANTANA","34630","2908200","CONCEIÇÃO DA FEIRA"
"02","NORDESTE","29","BA","BAHIA","05","METROPOLITANA DE SALVADOR","020","SANTO ANTÔNIO DE JESUS","34657","2908309","CONCEIÇÃO DO ALMEIDA"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","016","SERRINHA","34673","2908408","CONCEIÇÃO DO COITÉ"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","012","FEIRA DE SANTANA","34690","2908507","CONCEIÇÃO DO JACUÍPE"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","018","ENTRE RIOS","34711","2908606","CONDE"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","027","BRUMADO","34738","2908705","CONDEÚBA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","023","SEABRA","34754","2908804","CONTENDAS DO SINCORÁ"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","012","FEIRA DE SANTANA","34770","2908903","CORAÇÃO DE MARIA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","027","BRUMADO","34797","2909000","CORDEIROS"
"02","NORDESTE","29","BA","BAHIA","01","EXTREMO OESTE BAIANO","003","SANTA MARIA DA VITÓRIA","34819","2909109","CORIBE"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","013","JEREMOABO","34835","2909208","CORONEL JOÃO SÁ"
"02","NORDESTE","29","BA","BAHIA","01","EXTREMO OESTE BAIANO","003","SANTA MARIA DA VITÓRIA","34851","2909307","CORRENTINA"
"02","NORDESTE","29","BA","BAHIA","01","EXTREMO OESTE BAIANO","002","COTEGIPE","34878","2909406","COTEGIPE"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","024","JEQUIÉ","34894","2909505","CRAVOLÂNDIA"
"02","NORDESTE","29","BA","BAHIA","01","EXTREMO OESTE BAIANO","002","COTEGIPE","34932","2909703","CRISTÓPOLIS"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","017","ALAGOINHAS","34916","2909604","CRISÓPOLIS"
"02","NORDESTE","29","BA","BAHIA","05","METROPOLITANA DE SALVADOR","020","SANTO ANTÔNIO DE JESUS","34959","2909802","CRUZ DAS ALMAS"
"02","NORDESTE","29","BA","BAHIA","02","VALE SÃO-FRANCISCANO DA BAHIA","004","JUAZEIRO","34975","2909901","CURAÇÁ"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","028","VITÓRIA DA CONQUISTA","34339","2906709","CÂNDIDO SALES"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","015","RIBEIRA DO POMBAL","34550","2907806","CÍCERO DANTAS"
"02","NORDESTE","29","BA","BAHIA","05","METROPOLITANA DE SALVADOR","021","SALVADOR","30872","2910057","DIAS D ÁVILA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","025","LIVRAMENTO DO BRUMADO","35017","2910107","DOM BASÍLIO"
"02","NORDESTE","29","BA","BAHIA","05","METROPOLITANA DE SALVADOR","020","SANTO ANTÔNIO DE JESUS","35033","2910206","DOM MACEDO COSTA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","028","VITÓRIA DA CONQUISTA","34991","2910008","DÁRIO MEIRA"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","012","FEIRA DE SANTANA","35050","2910305","ELÍSIO MEDRADO"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","029","ITAPETINGA","35076","2910404","ENCRUZILHADA"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","018","ENTRE RIOS","35092","2910503","ENTRE RIOS"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","018","ENTRE RIOS","35114","2910602","ESPLANADA"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","014","EUCLIDES DA CUNHA","35130","2910701","EUCLIDES DA CUNHA"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","032","PORTO SEGURO","30058","2910727","EUNÁPOLIS"
"02","NORDESTE","29","BA","BAHIA","02","VALE SÃO-FRANCISCANO DA BAHIA","007","BOM JESUS DA LAPA","35149","2910776","FEIRA DA MATA"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","012","FEIRA DE SANTANA","35157","2910800","FEIRA DE SANTANA"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","008","SENHOR DO BONFIM","30910","2910859","FILADÉLFIA"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","35173","2910909","FIRMINO ALVES"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","35190","2911006","FLORESTA AZUL"
"02","NORDESTE","29","BA","BAHIA","01","EXTREMO OESTE BAIANO","001","BARREIRAS","35211","2911105","FORMOSA DO RIO PRETO"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","015","RIBEIRA DO POMBAL","30899","2910750","FÁTIMA"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","35238","2911204","GANDU"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","016","SERRINHA","30937","2911253","GAVIÃO"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","009","IRECÊ","35254","2911303","GENTIO DO OURO"
"02","NORDESTE","29","BA","BAHIA","02","VALE SÃO-FRANCISCANO DA BAHIA","005","PAULO AFONSO","35270","2911402","GLÓRIA"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","35297","2911501","GONGOGI"
"02","NORDESTE","29","BA","BAHIA","05","METROPOLITANA DE SALVADOR","020","SANTO ANTÔNIO DE JESUS","35319","2911600","GOVERNADOR MANGABEIRA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","027","BRUMADO","30953","2911659","GUAJERU"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","026","GUANAMBI","35335","2911709","GUANAMBI"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","032","PORTO SEGURO","35351","2911808","GUARATINGA"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","015","RIBEIRA DO POMBAL","30970","2911857","HELIÓPOLIS"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","011","ITABERABA","35378","2911907","IAÇU"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","026","GUANAMBI","35394","2912004","IBIASSUCÊ"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","35416","2912103","IBICARAÍ"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","023","SEABRA","35432","2912202","IBICOARA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","028","VITÓRIA DA CONQUISTA","35459","2912301","IBICUÍ"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","009","IRECÊ","35475","2912400","IBIPEBA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","022","BOQUIRA","35513","2912509","IBIPITANGA"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","011","ITABERABA","35530","2912608","IBIQUERA"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","35556","2912707","IBIRAPITANGA"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","032","PORTO SEGURO","35572","2912806","IBIRAPUÃ"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","35599","2912905","IBIRATAIA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","022","BOQUIRA","35610","2913002","IBITIARA"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","009","IRECÊ","35637","2913101","IBITITÁ"
"02","NORDESTE","29","BA","BAHIA","02","VALE SÃO-FRANCISCANO DA BAHIA","006","BARRA","35653","2913200","IBOTIRAMA"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","016","SERRINHA","35670","2913309","ICHU"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","026","GUANAMBI","35696","2913408","IGAPORÃ"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","030","VALENÇA","35700","2913457","IGRAPIÚNA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","028","VITÓRIA DA CONQUISTA","35718","2913507","IGUAÍ"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","35734","2913606","ILHÉUS"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","017","ALAGOINHAS","35750","2913705","INHAMBUPE"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","012","FEIRA DE SANTANA","35777","2913804","IPECAETÁ"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","35793","2913903","IPIAÚ"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","012","FEIRA DE SANTANA","35815","2914000","IPIRÁ"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","022","BOQUIRA","35831","2914109","IPUPIARA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","024","JEQUIÉ","35858","2914208","IRAJUBA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","024","JEQUIÉ","35874","2914307","IRAMAIA"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","009","IRECÊ","35890","2914406","IRAQUARA"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","012","FEIRA DE SANTANA","35912","2914505","IRARÁ"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","009","IRECÊ","35939","2914604","IRECÊ"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","032","PORTO SEGURO","35947","2914653","ITABELA"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","011","ITABERABA","35955","2914703","ITABERABA"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","35971","2914802","ITABUNA"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","35998","2914901","ITACARÉ"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","023","SEABRA","36013","2915007","ITAETÉ"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","024","JEQUIÉ","36030","2915106","ITAGI"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","36056","2915205","ITAGIBÁ"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","032","PORTO SEGURO","36072","2915304","ITAGIMIRIM"
"02","NORDESTE","29","BA","BAHIA","02","VALE SÃO-FRANCISCANO DA BAHIA","006","BARRA","36080","2915353","ITAGUAÇU DA BAHIA"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","36099","2915403","ITAJU DO COLÔNIA"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","36110","2915502","ITAJUÍPE"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","032","PORTO SEGURO","36137","2915601","ITAMARAJU"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","36153","2915700","ITAMARI"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","029","ITAPETINGA","36170","2915809","ITAMBÉ"
"02","NORDESTE","29","BA","BAHIA","05","METROPOLITANA DE SALVADOR","019","CATU","36196","2915908","ITANAGRA"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","032","PORTO SEGURO","36218","2916005","ITANHÉM"
"02","NORDESTE","29","BA","BAHIA","05","METROPOLITANA DE SALVADOR","021","SALVADOR","36234","2916104","ITAPARICA"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","36277","2916302","ITAPEBI"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","029","ITAPETINGA","36293","2916401","ITAPETINGA"
"02","NORDESTE","29","BA","BAHIA","04","NORDESTE BAIANO","015","RIBEIRA DO POMBAL","36315","2916500","ITAPICURU"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","36331","2916609","ITAPITANGA"
"02","NORDESTE","29","BA","BAHIA","07","SUL BAIANO","031","ILHÉUS-ITABUNA","36250","2916203","ITAPÉ"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","024","JEQUIÉ","36358","2916708","ITAQUARA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","029","ITAPETINGA","36374","2916807","ITARANTIM"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","012","FEIRA DE SANTANA","36382","2916856","ITATIM"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","024","JEQUIÉ","36390","2916906","ITIRUÇU"
"02","NORDESTE","29","BA","BAHIA","03","CENTRO NORTE BAIANO","008","SENHOR DO BONFIM","36412","2917003","ITIÚBA"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","029","ITAPETINGA","36439","2917102","ITORORÓ"
"02","NORDESTE","29","BA","BAHIA","06","CENTRO SUL BAIANO","027","BRUMADO","36455","2917201","ITUAÇU"
